customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,ChargesDaily
8808-ELEHO,Yes,Male,1,0,0,8,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,81.25,1.0,2.71
8809-RIHDD,Yes,Male,0,1,1,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,103.4,0.0,3.45
8809-XKHMD,No,Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),100.55,0.0,3.35
8812-ZRHFP,No,Female,0,1,1,30,1,No,Fiber optic,No,No,Yes,No,No,Yes,One year,0,Electronic check,86.45,0.0,2.88
8815-LMFLX,No,Male,0,1,1,25,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),25.4,0.0,0.85
8816-VXNZD,Yes,Female,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.1,0.0,2.5
8818-DOPVL,No,Female,1,0,0,46,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.45,1.0,3.48
8818-XYFCQ,Yes,Male,0,1,1,32,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.55,0.0,3.32
8819-IMISP,No,Male,0,0,0,31,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,80.45,0.0,2.68
8819-WFGGJ,No,Male,0,1,0,68,0,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),54.1,0.0,1.8
8819-ZBYNA,No,Female,0,1,0,58,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),109.1,0.0,3.64
8821-KVZKQ,No,Female,0,1,1,70,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),58.4,0.0,1.95
8821-XNHVZ,Yes,Female,0,1,1,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,80.05,0.0,2.67
8822-KNBHV,No,Female,0,0,0,48,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),83.45,0.0,2.78
8823-RLPWL,No,Female,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),110.65,0.0,3.69
8824-RWFXJ,Yes,Male,0,1,1,3,1,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,56.15,0.0,1.87
8835-VSDSE,Yes,Female,0,1,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.7,0.0,2.36
8837-VVWLQ,Yes,Female,0,0,0,8,1,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,0,Electronic check,84.95,0.0,2.83
8838-GPHZP,No,Female,0,0,0,63,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.6,0.0,0.69
8840-DQLGN,Yes,Female,1,1,0,35,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),100.5,1.0,3.35
8844-TONUD,Yes,Male,0,1,1,13,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Mailed check,96.65,0.0,3.22
8845-LWKGE,No,Female,0,1,1,30,1,No,DSL,No,No,Yes,Yes,Yes,No,One year,1,Electronic check,64.5,0.0,2.15
8847-GEOOQ,No,Male,0,1,0,60,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),60.2,0.0,2.01
8849-AYPTR,No,Male,0,1,0,33,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,91.25,0.0,3.04
8849-GYOKR,Yes,Female,0,1,0,54,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,0,Bank transfer (automatic),106.55,0.0,3.55
8849-PRIQJ,No,Female,0,1,1,67,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,109.4,0.0,3.65
8851-RAGOV,No,Female,0,1,0,25,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,1,Mailed check,71.05,0.0,2.37
8853-TZDGH,No,Female,0,0,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),111.6,0.0,3.72
8854-CCVSQ,Yes,Male,0,0,0,18,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,80.65,0.0,2.69
8857-CUPFQ,No,Male,0,1,0,63,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.25,0.0,0.64
8859-AXJZP,No,Male,0,1,1,39,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,23.8,0.0,0.79
8859-DZTGQ,No,Male,0,0,0,33,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.35,0.0,0.68
8859-YSTWS,No,Male,0,0,0,48,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.95,0.0,0.66
8861-HGGKB,Yes,Female,0,0,0,10,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,86.45,0.0,2.88
8865-TNMNX,No,Male,0,1,1,10,1,No,DSL,No,Yes,No,No,No,No,One year,0,Mailed check,49.55,0.0,1.65
8868-GAGIO,No,Male,0,1,0,45,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Mailed check,84.55,0.0,2.82
8868-WOZGU,Yes,Male,0,0,0,28,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.7,0.0,3.52
8869-LIHMK,No,Female,0,0,0,64,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),115.1,0.0,3.84
8869-TORSS,Yes,Female,0,0,0,48,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,1,Credit card (automatic),60.35,0.0,2.01
8871-JLMHM,No,Female,0,1,0,68,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),90.2,0.0,3.01
8873-GLDMH,No,Female,0,0,0,6,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,73.85,0.0,2.46
8873-TMKGR,No,Male,0,0,0,29,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.1,0.0,0.64
8874-EJNSR,No,Male,0,1,1,39,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.2,0.0,0.84
8875-AKBYH,No,Male,1,0,0,20,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.35,1.0,2.81
8878-HMWBV,Yes,Male,0,0,0,3,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,49.15,0.0,1.64
8878-RYUKI,No,Female,0,0,0,52,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,59.45,0.0,1.98
8879-XUAHX,No,Male,0,1,0,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,116.25,0.0,3.88
8879-ZKJOF,No,Female,0,0,0,41,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),79.85,0.0,2.66
8882-TLVRW,No,Male,0,1,1,69,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,0,Mailed check,39.1,0.0,1.3
8883-ANODQ,No,Female,0,1,1,68,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,1,Credit card (automatic),84.4,0.0,2.81
8883-GRDWQ,No,Male,1,0,0,20,1,No,DSL,Yes,No,No,Yes,No,No,One year,0,Mailed check,54.0,1.0,1.8
8884-ADFVN,Yes,Male,1,1,0,7,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.95,1.0,3.4
8884-FEEWR,No,Male,0,0,0,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.6,0.0,0.69
8884-MRNSU,No,Male,0,1,1,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.9,0.0,0.66
8885-QSQBX,No,Female,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),49.55,0.0,1.65
8887-IPQNC,No,Female,0,1,0,7,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,44.25,0.0,1.48
8894-JVDCV,No,Female,0,0,0,62,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),115.05,0.0,3.84
8896-BQTTI,No,Male,0,0,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,25.0,0.0,0.83
8896-RAZCR,No,Female,0,0,1,44,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.9,0.0,0.66
8898-KASCD,No,Male,0,0,0,39,0,No phone service,DSL,No,No,Yes,Yes,No,No,One year,0,Mailed check,35.55,0.0,1.18
8901-HJXTF,Yes,Female,0,1,1,12,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,29.2,0.0,0.97
8901-UPRHR,No,Female,0,1,1,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),109.2,0.0,3.64
8902-ZEOVF,No,Male,0,1,1,47,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.05,0.0,0.67
8903-WMRNW,No,Female,0,1,0,15,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,101.75,0.0,3.39
8903-XEBGX,No,Male,0,0,1,2,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.3,0.0,1.84
8904-OPDCK,No,Male,1,1,0,54,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),24.95,1.0,0.83
8905-IAZPF,No,Female,0,1,0,69,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),95.65,0.0,3.19
8908-NMQTX,No,Male,0,0,0,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),65.6,0.0,2.19
8908-SLFCJ,No,Female,0,0,0,21,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),20.85,0.0,0.7
8909-BOLNL,No,Male,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,21.2,0.0,0.71
8910-ICHIU,No,Female,0,0,0,46,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,1,Credit card (automatic),95.65,0.0,3.19
8910-LEDAG,No,Male,1,1,0,34,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),71.55,1.0,2.38
8914-RBTSB,Yes,Male,0,1,0,31,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,0,Electronic check,93.8,0.0,3.13
8915-NNTRC,No,Male,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),107.7,0.0,3.59
8917-FAEMR,No,Female,0,0,0,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.85,0.0,0.66
8917-SZTTJ,No,Male,0,1,1,60,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.65,0.0,0.65
8919-FYFQZ,Yes,Male,1,1,0,44,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,30.35,1.0,1.01
8920-NAVAY,No,Male,1,0,0,62,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),110.75,1.0,3.69
8920-VTVET,,Female,0,0,0,68,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.05,0.0,0.67
8922-LIEGH,Yes,Female,1,0,0,25,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,89.7,1.0,2.99
8922-NPKBJ,No,Male,0,1,1,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.35,0.0,0.64
8929-KSWIH,No,Male,0,0,0,25,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),99.3,0.0,3.31
8930-XOTDP,No,Female,0,1,1,18,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,55.95,0.0,1.86
8931-GJJIQ,Yes,Female,0,0,0,9,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,83.3,0.0,2.78
8932-CZHRQ,No,Male,0,0,0,68,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,0,Credit card (automatic),76.75,0.0,2.56
8933-FSHGW,,Female,1,1,0,25,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.3,1.0,2.31
8937-FVBIE,,Male,0,1,0,67,1,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Credit card (automatic),90.6,0.0,3.02
8937-RDTHP,Yes,Male,0,0,0,1,1,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Mailed check,84.6,0.0,2.82
8938-UMKPI,Yes,Female,0,0,0,47,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.4,0.0,3.55
8939-ORHIW,,Male,0,1,1,34,0,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,1,Electronic check,44.85,0.0,1.5
8942-DBMHZ,No,Male,0,0,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.45,0.0,0.68
8943-URTMR,Yes,Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,79.65,0.0,2.66
8944-AILEF,No,Male,0,1,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.45,0.0,0.65
8945-GRKHX,Yes,Female,0,0,1,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,78.65,0.0,2.62
8945-MUQUF,Yes,Male,0,0,0,51,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,1,Electronic check,94.8,0.0,3.16
8946-BFWSG,No,Male,0,1,1,63,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.25,0.0,0.84
8947-YRTDV,No,Male,0,1,1,32,1,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,0,Mailed check,94.8,0.0,3.16
8949-JTMAY,Yes,Female,0,0,0,29,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),98.6,0.0,3.29
8950-MTZNV,No,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,44.95,0.0,1.5
8952-WCVCD,No,Female,0,1,0,41,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),104.45,0.0,3.48
8954-HKVWG,,Female,0,1,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),44.6,0.0,1.49
8957-THMOA,No,Female,0,0,1,50,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.15,0.0,0.67
8958-JPTRR,No,Female,0,1,0,56,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,24.3,0.0,0.81
8961-QDZZJ,No,Female,0,1,1,57,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Electronic check,95.0,0.0,3.17
8963-JLGJT,No,Male,0,0,1,3,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Mailed check,55.9,0.0,1.86
8963-MQVYN,No,Female,0,0,1,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.55,0.0,0.68
8966-KZXXA,No,Male,0,1,1,36,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.1,0.0,0.84
8966-OIQHG,No,Female,0,1,1,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.75,0.0,0.69
8966-SNIZF,No,Female,0,1,0,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.45,0.0,0.65
8967-SZQAS,No,Female,0,0,0,14,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,50.45,0.0,1.68
8969-PRHFK,No,Male,0,0,0,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.65,0.0,0.65
8970-ANWXO,No,Female,0,0,0,23,1,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,1,Mailed check,73.75,0.0,2.46
8972-HJWNV,Yes,Female,1,1,0,7,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.55,1.0,2.82
8974-OVACP,No,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.15,0.0,0.67
8975-SKGRX,No,Male,0,1,0,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),116.1,0.0,3.87
8976-OQHGT,Yes,Female,0,1,1,4,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,56.5,0.0,1.88
8977-NIXDF,,Male,0,1,1,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.6,0.0,0.65
8979-CAMGB,No,Male,1,0,0,64,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,102.1,1.0,3.4
8980-WQFWL,No,Female,0,0,0,35,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,62.1,0.0,2.07
8981-FJGLA,No,Male,0,0,1,11,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,78.0,0.0,2.6
8982-NHAVY,No,Male,0,0,0,27,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),100.5,0.0,3.35
8984-EYLLL,No,Male,0,1,0,64,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,105.25,0.0,3.51
8984-HPEMB,No,Female,0,0,0,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,118.65,0.0,3.96
8985-OOPOS,No,Female,0,0,0,1,1,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),74.1,0.0,2.47
8988-ECPJR,Yes,Female,1,1,1,34,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,79.6,1.0,2.65
8990-YOZLV,No,Female,0,0,0,69,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Mailed check,66.9,0.0,2.23
8990-ZXLSU,No,Female,0,0,0,9,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.05,0.0,2.3
8992-CEUEN,No,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,18.85,0.0,0.63
8992-JQYUN,Yes,Male,0,1,0,1,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,50.35,0.0,1.68
8992-OBVDG,No,Male,0,0,0,21,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,0,Mailed check,61.65,0.0,2.06
8992-VONJD,No,Female,0,0,1,13,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,56.0,0.0,1.87
8993-IZEUX,No,Male,0,0,0,7,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),69.15,0.0,2.31
8993-PHFWD,Yes,Female,0,0,0,3,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,25.25,0.0,0.84
8996-ZROXE,No,Male,1,0,0,57,1,No,DSL,No,No,Yes,Yes,No,No,One year,1,Electronic check,53.5,1.0,1.78
8999-BOHSE,Yes,Female,1,0,0,11,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),89.7,1.0,2.99
8999-EXMNO,No,Female,0,1,1,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.15,0.0,0.67
8999-XXGNS,No,Female,1,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),105.75,1.0,3.52
8999-YPYBV,No,Male,0,1,1,45,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,84.35,0.0,2.81
9000-PLFUZ,No,Female,1,1,0,60,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,1,Credit card (automatic),49.45,1.0,1.65
9003-CPATH,No,Male,0,0,0,42,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,79.9,0.0,2.66
9013-AQORL,No,Female,0,0,1,48,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,0,Credit card (automatic),45.55,0.0,1.52
9018-PCIOK,No,Female,0,0,0,55,1,No,DSL,No,Yes,Yes,No,No,Yes,Two year,1,Mailed check,64.75,0.0,2.16
9019-QVLZD,Yes,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,79.55,0.0,2.65
9025-AOMKI,Yes,Female,0,0,0,6,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),93.55,0.0,3.12
9025-ZRPVR,Yes,Male,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,18.95,0.0,0.63
9026-LHEVG,No,Female,0,0,0,9,0,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,40.75,0.0,1.36
9026-RNUJS,Yes,Male,1,0,0,5,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,50.35,1.0,1.68
9027-TMATR,No,Female,0,1,0,43,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,78.8,0.0,2.63
9027-YFHQJ,No,Male,0,0,0,7,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),25.05,0.0,0.84
9028-LIHRP,No,Male,0,1,1,71,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),100.2,0.0,3.34
9029-FEGVJ,No,Female,1,1,0,32,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,79.3,1.0,2.64
9030-QGZNL,No,Female,0,0,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.85,0.0,0.7
9031-ZVQPT,No,Male,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,108.2,0.0,3.61
9033-EOXWV,Yes,Female,0,0,0,12,1,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,0,Mailed check,74.05,0.0,2.47
9036-CSKBW,No,Female,0,0,0,51,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),107.45,0.0,3.58
9039-RBEEE,Yes,Male,0,0,0,39,0,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),48.95,0.0,1.63
9039-ZVJDC,No,Male,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.1,0.0,0.64
9040-KZVWO,No,Male,0,0,0,26,1,No,Fiber optic,No,Yes,No,No,No,No,One year,0,Bank transfer (automatic),75.5,0.0,2.52
9046-DQMTP,No,Male,0,0,0,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.75,0.0,0.69
9046-JBFWA,No,Male,0,0,1,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.15,0.0,0.64
9048-JVYVF,Yes,Male,0,0,0,3,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,69.35,0.0,2.31
9050-IKDZA,No,Female,1,0,0,2,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,81.5,1.0,2.72
9050-QLROH,Yes,Male,0,0,0,18,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),90.7,0.0,3.02
9052-DHNKM,No,Male,0,0,0,26,1,Yes,DSL,Yes,Yes,No,No,No,No,One year,0,Electronic check,61.55,0.0,2.05
